transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
12056,28,3267,2017-01-13T00:00:00Z,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,2005-12-07T00:00:00Z
5402,32,3450,2017-01-13T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22T00:00:00Z
18035,0,3495,2017-01-13T00:00:00Z,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22T00:00:00Z
16005,0,129,2017-01-12T00:00:00Z,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,2005-08-09T00:00:00Z
2224,50,333,2017-01-12T00:00:00Z,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2001-11-25T00:00:00Z
11118,68,425,2017-01-12T00:00:00Z,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20T00:00:00Z
17627,36,598,2017-01-12T00:00:00Z,TRUE,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11T00:00:00Z
8724,26,607,2017-01-12T00:00:00Z,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26T00:00:00Z
17247,0,633,2017-01-12T00:00:00Z,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1997-01-25T00:00:00Z
4082,0,637,2017-01-12T00:00:00Z,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15T00:00:00Z
17466,1,659,2017-01-12T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-12-02T00:00:00Z
18047,98,664,2017-01-12T00:00:00Z,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09T00:00:00Z
9866,66,677,2017-01-12T00:00:00Z,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05T00:00:00Z
13316,83,703,2017-01-12T00:00:00Z,FALSE,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16T00:00:00Z
13089,82,719,2017-01-12T00:00:00Z,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10T00:00:00Z
9142,28,793,2017-01-12T00:00:00Z,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-16T00:00:00Z
12599,66,817,2017-01-12T00:00:00Z,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-08-20T00:00:00Z
595,84,825,2017-01-12T00:00:00Z,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1993-04-20T00:00:00Z
8463,77,848,2017-01-12T00:00:00Z,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10T00:00:00Z
5891,81,977,2017-01-12T00:00:00Z,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49,2006-10-01T00:00:00Z
12380,54,1147,2017-01-12T00:00:00Z,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1992-10-02T00:00:00Z
18883,10,1597,2017-01-12T00:00:00Z,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03T00:00:00Z
19070,35,1647,2017-01-12T00:00:00Z,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14T00:00:00Z
2135,21,1880,2017-01-12T00:00:00Z,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03T00:00:00Z
17140,1,1922,2017-01-12T00:00:00Z,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1997-01-25T00:00:00Z
9049,28,1985,2017-01-12T00:00:00Z,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2002-03-22T00:00:00Z
10597,74,2051,2017-01-12T00:00:00Z,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22T00:00:00Z
1350,86,2223,2017-01-12T00:00:00Z,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07T00:00:00Z
7842,40,2319,2017-01-12T00:00:00Z,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21T00:00:00Z
12173,15,2375,2017-01-12T00:00:00Z,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07T00:00:00Z
11255,0,2457,2017-01-12T00:00:00Z,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,2010-08-20T00:00:00Z
189,56,2713,2017-01-12T00:00:00Z,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1993-06-23T00:00:00Z
3275,72,2718,2017-01-12T00:00:00Z,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2010-11-05T00:00:00Z
2197,90,2763,2017-01-12T00:00:00Z,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2004-01-16T00:00:00Z
6166,40,2882,2017-01-12T00:00:00Z,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02T00:00:00Z
12393,61,2935,2017-01-12T00:00:00Z,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17T00:00:00Z
12643,92,3263,2017-01-12T00:00:00Z,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-05T00:00:00Z
4871,36,3342,2017-01-12T00:00:00Z,TRUE,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19T00:00:00Z
2794,62,3499,2017-01-12T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,1998-12-17T00:00:00Z
19862,24,52,2017-01-11T00:00:00Z,FALSE,Approved,Solex,Road,medium,large,1777.8,820.78,1993-05-26T00:00:00Z
17606,0,208,2017-01-11T00:00:00Z,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07T00:00:00Z
11708,12,213,2017-01-11T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2003-09-09T00:00:00Z
15206,67,322,2017-01-11T00:00:00Z,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2002-08-31T00:00:00Z
10183,43,361,2017-01-11T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,1993-04-12T00:00:00Z
15398,80,398,2017-01-11T00:00:00Z,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-25T00:00:00Z
8412,88,429,2017-01-11T00:00:00Z,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1996-04-05T00:00:00Z
13880,73,471,2017-01-11T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31T00:00:00Z
492,90,547,2017-01-11T00:00:00Z,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-10T00:00:00Z
11885,0,548,2017-01-11T00:00:00Z,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1997-01-25T00:00:00Z
3884,19,562,2017-01-11T00:00:00Z,FALSE,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08T00:00:00Z
13988,21,565,2017-01-11T00:00:00Z,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,1993-05-26T00:00:00Z
2332,37,658,2017-01-11T00:00:00Z,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1997-05-10T00:00:00Z
16822,29,815,2017-01-11T00:00:00Z,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1992-10-11T00:00:00Z
13478,41,835,2017-01-11T00:00:00Z,FALSE,Approved,Solex,Road,medium,medium,416.98,312.74,2008-03-19T00:00:00Z
1710,3,919,2017-01-11T00:00:00Z,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2003-02-07T00:00:00Z
14792,17,947,2017-01-11T00:00:00Z,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09T00:00:00Z
19832,20,1210,2017-01-11T00:00:00Z,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05T00:00:00Z
1325,52,1298,2017-01-11T00:00:00Z,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25T00:00:00Z
16170,74,1298,2017-01-11T00:00:00Z,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22T00:00:00Z
4012,36,1332,2017-01-11T00:00:00Z,FALSE,Approved,Solex,Standard,low,medium,945.04,507.58,1997-05-10T00:00:00Z
6013,11,1385,2017-01-11T00:00:00Z,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04T00:00:00Z
10959,97,1389,2017-01-11T00:00:00Z,TRUE,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29T00:00:00Z
11419,27,1555,2017-01-11T00:00:00Z,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12T00:00:00Z
6953,20,1677,2017-01-11T00:00:00Z,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1993-05-26T00:00:00Z
12541,74,1708,2017-01-11T00:00:00Z,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2016-11-14T00:00:00Z
6372,0,1714,2017-01-11T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02T00:00:00Z
5138,14,1762,2017-01-11T00:00:00Z,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2013-03-12T00:00:00Z
11230,7,2036,2017-01-11T00:00:00Z,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28T00:00:00Z
11038,78,2083,2017-01-11T00:00:00Z,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25T00:00:00Z
18860,15,2104,2017-01-11T00:00:00Z,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07T00:00:00Z
13083,87,2180,2017-01-11T00:00:00Z,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1995-10-24T00:00:00Z
18522,1,2265,2017-01-11T00:00:00Z,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2005-08-09T00:00:00Z
5181,9,2359,2017-01-11T00:00:00Z,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2003-03-18T00:00:00Z
6831,72,2365,2017-01-11T00:00:00Z,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2002-08-31T00:00:00Z
5617,98,2443,2017-01-11T00:00:00Z,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09T00:00:00Z
4678,67,2472,2017-01-11T00:00:00Z,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,1993-07-15T00:00:00Z
12776,33,2505,2017-01-11T00:00:00Z,FALSE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,2008-03-19T00:00:00Z
13154,27,2607,2017-01-11T00:00:00Z,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,2006-11-10T00:00:00Z
19659,22,2613,2017-01-11T00:00:00Z,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,2011-05-07T00:00:00Z
11773,58,2796,2017-01-11T00:00:00Z,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18T00:00:00Z
7643,3,2799,2017-01-11T00:00:00Z,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1991-11-07T00:00:00Z
13977,28,2807,2017-01-11T00:00:00Z,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1994-07-12T00:00:00Z
9915,10,2857,2017-01-11T00:00:00Z,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2004-08-17T00:00:00Z
12764,61,3013,2017-01-11T00:00:00Z,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10T00:00:00Z
19170,24,3058,2017-01-11T00:00:00Z,FALSE,Approved,Solex,Road,medium,large,1777.8,820.78,2012-05-18T00:00:00Z
3118,7,3176,2017-01-11T00:00:00Z,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28T00:00:00Z
9917,58,3261,2017-01-11T00:00:00Z,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18T00:00:00Z
4043,33,3362,2017-01-11T00:00:00Z,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11T00:00:00Z
5210,44,3450,2017-01-11T00:00:00Z,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09T00:00:00Z
5909,74,3482,2017-01-11T00:00:00Z,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2015-08-10T00:00:00Z
14870,22,3500,2017-01-11T00:00:00Z,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15T00:00:00Z
16287,72,55,2017-01-10T00:00:00Z,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2002-08-31T00:00:00Z
19223,5,190,2017-01-10T00:00:00Z,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29T00:00:00Z
15640,36,218,2017-01-10T00:00:00Z,TRUE,Approved,Solex,Standard,low,medium,1289.85,74.51,2003-02-16T00:00:00Z
12276,53,244,2017-01-10T00:00:00Z,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09T00:00:00Z
7540,28,428,2017-01-10T00:00:00Z,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,1994-09-09T00:00:00Z
2837,61,478,2017-01-10T00:00:00Z,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1992-10-02T00:00:00Z
13060,46,509,2017-01-10T00:00:00Z,TRUE,Approved,Solex,Standard,low,medium,1289.85,74.51,2012-06-04T00:00:00Z
5281,34,515,2017-01-10T00:00:00Z,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17T00:00:00Z
18371,4,548,2017-01-10T00:00:00Z,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,2010-11-05T00:00:00Z
4519,87,643,2017-01-10T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,1997-08-25T00:00:00Z
737,42,669,2017-01-10T00:00:00Z,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,2008-03-19T00:00:00Z
10047,0,687,2017-01-10T00:00:00Z,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2000-05-22T00:00:00Z
560,7,695,2017-01-10T00:00:00Z,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11T00:00:00Z
3154,80,723,2017-01-10T00:00:00Z,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1991-07-10T00:00:00Z
7306,82,780,2017-01-10T00:00:00Z,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10T00:00:00Z
16562,11,881,2017-01-10T00:00:00Z,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2014-03-03T00:00:00Z
10451,61,902,2017-01-10T00:00:00Z,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17T00:00:00Z
12074,89,903,2017-01-10T00:00:00Z,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20T00:00:00Z
17607,0,923,2017-01-10T00:00:00Z,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26T00:00:00Z
9280,40,1017,2017-01-10T00:00:00Z,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21T00:00:00Z
9543,27,1032,2017-01-10T00:00:00Z,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1994-07-12T00:00:00Z
15147,22,1117,2017-01-10T00:00:00Z,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15T00:00:00Z
4364,52,1147,2017-01-10T00:00:00Z,FALSE,Approved,Solex,Road,medium,large,1777.8,820.78,1991-08-05T00:00:00Z
3366,37,1153,2017-01-10T00:00:00Z,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1997-05-10T00:00:00Z
14481,64,1199,2017-01-10T00:00:00Z,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2016-12-06T00:00:00Z
15288,18,1297,2017-01-10T00:00:00Z,TRUE,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12T00:00:00Z
18348,47,1302,2017-01-10T00:00:00Z,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01T00:00:00Z
12234,0,1310,2017-01-10T00:00:00Z,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04T00:00:00Z
15208,7,1508,2017-01-10T00:00:00Z,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1991-11-07T00:00:00Z
4218,0,1509,2017-01-10T00:00:00Z,TRUE,Approved,Solex,Road,medium,medium,416.98,312.74,2006-10-01T00:00:00Z
7173,39,1541,2017-01-10T00:00:00Z,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2007-12-11T00:00:00Z
3703,40,1561,2017-01-10T00:00:00Z,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2007-12-11T00:00:00Z
976,63,1589,2017-01-10T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,1483.2,99.59,2004-08-17T00:00:00Z
7370,2,1745,2017-01-10T00:00:00Z,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-09-15T00:00:00Z
7229,75,1755,2017-01-10T00:00:00Z,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22T00:00:00Z
10430,42,1791,2017-01-10T00:00:00Z,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,2007-12-11T00:00:00Z
11210,4,1808,2017-01-10T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,1483.2,99.59,2004-08-17T00:00:00Z
7042,9,1879,2017-01-10T00:00:00Z,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-05T00:00:00Z
16554,62,2001,2017-01-10T00:00:00Z,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,2014-03-03T00:00:00Z
11995,0,2019,2017-01-10T00:00:00Z,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16T00:00:00Z
14270,74,2103,2017-01-10T00:00:00Z,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22T00:00:00Z
14317,59,2119,2017-01-10T00:00:00Z,TRUE,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20T00:00:00Z
12002,60,2185,2017-01-10T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-24T00:00:00Z
9623,71,2220,2017-01-10T00:00:00Z,TRUE,Approved,Solex,Standard,high,large,1842.92,1105.75,2016-12-06T00:00:00Z
5374,71,2270,2017-01-10T00:00:00Z,TRUE,Approved,Solex,Standard,high,large,1842.92,1105.75,2013-06-09T00:00:00Z
15943,98,2546,2017-01-10T00:00:00Z,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09T00:00:00Z
11334,34,2555,2017-01-10T00:00:00Z,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18T00:00:00Z
26,64,2596,2017-01-10T00:00:00Z,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2015-05-21T00:00:00Z
18233,0,2647,2017-01-10T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26T00:00:00Z
6481,35,2664,2017-01-10T00:00:00Z,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12T00:00:00Z
7468,37,2702,2017-01-10T00:00:00Z,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,2008-03-19T00:00:00Z
10341,29,2716,2017-01-10T00:00:00Z,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-22T00:00:00Z
7549,17,2806,2017-01-10T00:00:00Z,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,2016-02-04T00:00:00Z
12204,65,2860,2017-01-10T00:00:00Z,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-21T00:00:00Z
5850,100,2930,2017-01-10T00:00:00Z,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06T00:00:00Z
2282,2,2968,2017-01-10T00:00:00Z,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05T00:00:00Z
5530,57,2982,2017-01-10T00:00:00Z,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1998-12-17T00:00:00Z
1784,9,3081,2017-01-10T00:00:00Z,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2016-11-22T00:00:00Z
17559,0,3123,2017-01-10T00:00:00Z,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07T00:00:00Z
4559,5,3163,2017-01-10T00:00:00Z,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29T00:00:00Z
12273,51,3166,2017-01-10T00:00:00Z,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10T00:00:00Z
15724,3,3212,2017-01-10T00:00:00Z,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1995-10-24T00:00:00Z
7143,82,3218,2017-01-10T00:00:00Z,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2014-10-10T00:00:00Z
2827,4,3326,2017-01-10T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,1483.2,99.59,2010-08-20T00:00:00Z
6633,61,62,2017-01-09T00:00:00Z,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1992-10-02T00:00:00Z
13497,28,64,2017-01-09T00:00:00Z,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-16T00:00:00Z
2316,1,73,2017-01-09T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1991-11-07T00:00:00Z
12537,50,85,2017-01-09T00:00:00Z,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-16T00:00:00Z
1029,17,135,2017-01-09T00:00:00Z,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09T00:00:00Z
6450,54,153,2017-01-09T00:00:00Z,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12T00:00:00Z
5869,66,238,2017-01-09T00:00:00Z,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-08-20T00:00:00Z
16676,58,259,2017-01-09T00:00:00Z,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2009-04-12T00:00:00Z
769,69,285,2017-01-09T00:00:00Z,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02T00:00:00Z
5882,44,322,2017-01-09T00:00:00Z,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2012-06-04T00:00:00Z
19911,90,394,2017-01-09T00:00:00Z,TRUE,Approved,Solex,Standard,low,medium,945.04,507.58,1997-05-10T00:00:00Z
2922,67,414,2017-01-09T00:00:00Z,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05T00:00:00Z
4217,1,424,2017-01-09T00:00:00Z,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22T00:00:00Z
8401,63,438,2017-01-09T00:00:00Z,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1991-11-10T00:00:00Z
8285,97,544,2017-01-09T00:00:00Z,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2004-08-17T00:00:00Z
9261,50,584,2017-01-09T00:00:00Z,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1997-02-09T00:00:00Z
11841,83,590,2017-01-09T00:00:00Z,FALSE,Approved,Solex,Touring,medium,large,2083.94,675.03,2015-08-02T00:00:00Z
12740,7,714,2017-01-09T00:00:00Z,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2011-03-16T00:00:00Z
11543,59,798,2017-01-09T00:00:00Z,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-05T00:00:00Z
1843,85,892,2017-01-09T00:00:00Z,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2004-08-07T00:00:00Z
14116,70,942,2017-01-09T00:00:00Z,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2006-05-22T00:00:00Z
37,14,1040,2017-01-09T00:00:00Z,FALSE,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24T00:00:00Z
3407,5,1103,2017-01-09T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2014-03-03T00:00:00Z
12135,51,1296,2017-01-09T00:00:00Z,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2003-07-21T00:00:00Z
9772,72,1301,2017-01-09T00:00:00Z,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06T00:00:00Z
9851,53,1555,2017-01-09T00:00:00Z,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04T00:00:00Z
19749,11,1598,2017-01-09T00:00:00Z,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04T00:00:00Z
11080,50,1603,2017-01-09T00:00:00Z,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1997-02-09T00:00:00Z
19052,18,1643,2017-01-09T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12T00:00:00Z
2720,9,1669,2017-01-09T00:00:00Z,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2016-11-22T00:00:00Z
17009,33,1758,2017-01-09T00:00:00Z,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2006-02-02T00:00:00Z
15432,85,1813,2017-01-09T00:00:00Z,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02T00:00:00Z
10862,43,1982,2017-01-09T00:00:00Z,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09T00:00:00Z
7987,52,2119,2017-01-09T00:00:00Z,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25T00:00:00Z
2088,2,2121,2017-01-09T00:00:00Z,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-09-15T00:00:00Z
1317,16,2142,2017-01-09T00:00:00Z,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-09T00:00:00Z
10869,66,2197,2017-01-09T00:00:00Z,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05T00:00:00Z
15894,45,2308,2017-01-09T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,441.49,84.99,2006-10-01T00:00:00Z
15557,22,2335,2017-01-09T00:00:00Z,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15T00:00:00Z
